numberOfackers,0,evaluatorParrellism,25,routingParrellism,10,spoutParallesim,12,numberOfQueryKeywords,3,numberOfQueries,1000000,spatialRange,5,localIndexType,HYBRID_GRID,globalIndexType,PARTITIONED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Topology Id, Tornado-61-1463259305,Number of Workers,49,600,Spid,Tweets , emitt,157788, ack,0, failed,0, completeLatency,0, upTime,392_393_389_392_396_389_396_392_392_393_392_393_,Spid,querySource , emitt,1666, ack,0, failed,0, completeLatency,0, upTime,389_,totall,Spid,Tweets , emitt,94675220, ack,0, failed,0, completeLatency,0, upTime,392_393_389_392_396_389_396_392_392_393_392_393_,Spid,querySource , emitt,1000000, ack,0, failed,0, completeLatency,0, upTime,389_,600,Bolt id,Tornado_index,Emitted,Tornado_index_bolt_extension_query,1673,Tornado_index_bolt_extension_data,157792,,Eexecuted,querySource_default,1666,Tweets_default,157792,,ExecutedstdquerySource_default,0,Tweets_default,585.3716381164,,Eexecute_Latency,querySource_default,0.02968,Tweets_default,0.0039724387,,minup time,389,maxup time,396,Bolt id,Tornado,Emitted,_bolt_output_extension,37838,,Eexecuted,Tornado_index_Tornado_index_bolt_extension_data,107714,Tornado_index_Tornado_index_bolt_extension_query,1673,,ExecutedstdTornado_index_Tornado_index_bolt_extension_data,17518.5380732617,Tornado_index_Tornado_index_bolt_extension_query,273.2385613139,,Eexecute_Latency,Tornado_index_Tornado_index_bolt_extension_data,0.0026124393,Tornado_index_Tornado_index_bolt_extension_query,0.0087420627,,minup time,389,maxup time,395,total,Bolt id,Tornado_index,Emitted,Tornado_index_bolt_extension_query,1004020,Tornado_index_bolt_extension_data,94675320,,Eexecuted,querySource_default,1000000,Tweets_default,94675320,,ExecutedstdquerySource_default,0,Tweets_default,351222.982869857,,Eexecute_Latency,querySource_default,0.02968,Tweets_default,0.0039724387,,minup time,389,maxup time,396,Bolt id,Tornado,Emitted,_bolt_output_extension,22703000,,Eexecuted,Tornado_index_Tornado_index_bolt_extension_data,64628560,Tornado_index_Tornado_index_bolt_extension_query,1003980,,ExecutedstdTornado_index_Tornado_index_bolt_extension_data,10511122.843957,Tornado_index_Tornado_index_bolt_extension_query,163943.136788339,,Eexecute_Latency,Tornado_index_Tornado_index_bolt_extension_data,0.0026124393,Tornado_index_Tornado_index_bolt_extension_query,0.0087420627,,minup time,389,maxup time,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Topology Id, Tornado-61-1463259305,Number of Workers,49,600,Spid,Tweets , emitt,157788, ack,0, failed,0, completeLatency,0, upTime,453_456_452_455_456_452_456_455_452_456_452_456_,Spid,querySource , emitt,1666, ack,0, failed,0, completeLatency,0, upTime,452_,totall,Spid,Tweets , emitt,94675220, ack,0, failed,0, completeLatency,0, upTime,453_456_452_455_456_452_456_455_452_456_452_456_,Spid,querySource , emitt,1000000, ack,0, failed,0, completeLatency,0, upTime,452_,600,Bolt id,Tornado_index,Emitted,Tornado_index_bolt_extension_query,1673,Tornado_index_bolt_extension_data,157792,,Eexecuted,querySource_default,1666,Tweets_default,157792,,ExecutedstdquerySource_default,0,Tweets_default,585.3716381164,,Eexecute_Latency,querySource_default,0.02968,Tweets_default,0.0039724387,,minup time,452,maxup time,456,Bolt id,Tornado,Emitted,_bolt_output_extension,49041,,Eexecuted,Tornado_index_Tornado_index_bolt_extension_data,139762,Tornado_index_Tornado_index_bolt_extension_query,1673,,ExecutedstdTornado_index_Tornado_index_bolt_extension_data,22939.4950413717,Tornado_index_Tornado_index_bolt_extension_query,273.2385613139,,Eexecute_Latency,Tornado_index_Tornado_index_bolt_extension_data,0.0025525267,Tornado_index_Tornado_index_bolt_extension_query,0.0087420627,,minup time,452,maxup time,458,total,Bolt id,Tornado_index,Emitted,Tornado_index_bolt_extension_query,1004020,Tornado_index_bolt_extension_data,94675320,,Eexecuted,querySource_default,1000000,Tweets_default,94675320,,ExecutedstdquerySource_default,0,Tweets_default,351222.982869857,,Eexecute_Latency,querySource_default,0.02968,Tweets_default,0.0039724387,,minup time,452,maxup time,456,Bolt id,Tornado,Emitted,_bolt_output_extension,29424860,,Eexecuted,Tornado_index_Tornado_index_bolt_extension_data,83857300,Tornado_index_Tornado_index_bolt_extension_query,1003980,,ExecutedstdTornado_index_Tornado_index_bolt_extension_data,13763697.024823,Tornado_index_Tornado_index_bolt_extension_query,163943.136788339,,Eexecute_Latency,Tornado_index_Tornado_index_bolt_extension_data,0.0025525267,Tornado_index_Tornado_index_bolt_extension_query,0.0087420627,,minup time,452,maxup time,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Topology Id, Tornado-61-1463259305,Number of Workers,49,600,Spid,Tweets , emitt,157788, ack,0, failed,0, completeLatency,0, upTime,516_516_512_518_519_516_519_515_515_519_515_516_,Spid,querySource , emitt,1666, ack,0, failed,0, completeLatency,0, upTime,516_,totall,Spid,Tweets , emitt,94675220, ack,0, failed,0, completeLatency,0, upTime,516_516_512_518_519_516_519_515_515_519_515_516_,Spid,querySource , emitt,1000000, ack,0, failed,0, completeLatency,0, upTime,516_,600,Bolt id,Tornado_index,Emitted,Tornado_index_bolt_extension_query,1673,Tornado_index_bolt_extension_data,157792,,Eexecuted,querySource_default,1666,Tweets_default,157792,,ExecutedstdquerySource_default,0,Tweets_default,585.3716381164,,Eexecute_Latency,querySource_default,0.02968,Tweets_default,0.0039724387,,minup time,512,maxup time,519,Bolt id,Tornado,Emitted,_bolt_output_extension,55261,,Eexecuted,Tornado_index_Tornado_index_bolt_extension_data,156046,Tornado_index_Tornado_index_bolt_extension_query,1673,,ExecutedstdTornado_index_Tornado_index_bolt_extension_data,25774.3378104901,Tornado_index_Tornado_index_bolt_extension_query,273.2385613139,,Eexecute_Latency,Tornado_index_Tornado_index_bolt_extension_data,0.0025490654,Tornado_index_Tornado_index_bolt_extension_query,0.0087420627,,minup time,512,maxup time,519,total,Bolt id,Tornado_index,Emitted,Tornado_index_bolt_extension_query,1004020,Tornado_index_bolt_extension_data,94675320,,Eexecuted,querySource_default,1000000,Tweets_default,94675320,,ExecutedstdquerySource_default,0,Tweets_default,351222.982869857,,Eexecute_Latency,querySource_default,0.02968,Tweets_default,0.0039724387,,minup time,512,maxup time,519,Bolt id,Tornado,Emitted,_bolt_output_extension,33156640,,Eexecuted,Tornado_index_Tornado_index_bolt_extension_data,93627600,Tornado_index_Tornado_index_bolt_extension_query,1003980,,ExecutedstdTornado_index_Tornado_index_bolt_extension_data,15464602.6862941,Tornado_index_Tornado_index_bolt_extension_query,163943.136788339,,Eexecute_Latency,Tornado_index_Tornado_index_bolt_extension_data,0.0025490654,Tornado_index_Tornado_index_bolt_extension_query,0.0087420627,,minup time,512,maxup time,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Topology Id, Tornado-61-1463259305,Number of Workers,49,600,Spid,Tweets , emitt,181307, ack,0, failed,0, completeLatency,0, upTime,576_579_576_578_582_576_579_578_576_579_576_579_,Spid,querySource , emitt,1666, ack,0, failed,0, completeLatency,0, upTime,576_,totall,Spid,Tweets , emitt,108786940, ack,0, failed,0, completeLatency,0, upTime,576_579_576_578_582_576_579_578_576_579_576_579_,Spid,querySource , emitt,1000000, ack,0, failed,0, completeLatency,0, upTime,576_,600,Bolt id,Tornado_index,Emitted,Tornado_index_bolt_extension_query,1673,Tornado_index_bolt_extension_data,181236,,Eexecuted,querySource_default,1666,Tweets_default,181236,,ExecutedstdquerySource_default,0,Tweets_default,595.2869038353,,Eexecute_Latency,querySource_default,0.02968,Tweets_default,0.0040635748,,minup time,576,maxup time,580,Bolt id,Tornado,Emitted,_bolt_output_extension,63321,,Eexecuted,Tornado_index_Tornado_index_bolt_extension_data,178914,Tornado_index_Tornado_index_bolt_extension_query,1673,,ExecutedstdTornado_index_Tornado_index_bolt_extension_data,29505.9545784918,Tornado_index_Tornado_index_bolt_extension_query,273.2385613139,,Eexecute_Latency,Tornado_index_Tornado_index_bolt_extension_data,0.0025869056,Tornado_index_Tornado_index_bolt_extension_query,0.0087420627,,minup time,576,maxup time,581,total,Bolt id,Tornado_index,Emitted,Tornado_index_bolt_extension_query,1004020,Tornado_index_bolt_extension_data,108742180,,Eexecuted,querySource_default,1000000,Tweets_default,108742180,,ExecutedstdquerySource_default,0,Tweets_default,357172.14230116,,Eexecute_Latency,querySource_default,0.02968,Tweets_default,0.0040635748,,minup time,576,maxup time,580,Bolt id,Tornado,Emitted,_bolt_output_extension,37992700,,Eexecuted,Tornado_index_Tornado_index_bolt_extension_data,107348800,Tornado_index_Tornado_index_bolt_extension_query,1003980,,ExecutedstdTornado_index_Tornado_index_bolt_extension_data,17703572.7470951,Tornado_index_Tornado_index_bolt_extension_query,163943.136788339,,Eexecute_Latency,Tornado_index_Tornado_index_bolt_extension_data,0.0025869056,Tornado_index_Tornado_index_bolt_extension_query,0.0087420627,,minup time,576,maxup time,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Topology Id, Tornado-61-1463259305,Number of Workers,49,600,Spid,Tweets , emitt,246987, ack,0, failed,0, completeLatency,0, upTime,639_642_639_642_642_639_642_638_639_643_639_642_,Spid,querySource , emitt,782, ack,0, failed,0, completeLatency,0, upTime,639_,totall,Spid,Tweets , emitt,148195280, ack,0, failed,0, completeLatency,0, upTime,639_642_639_642_642_639_642_638_639_643_639_642_,Spid,querySource , emitt,1000000, ack,0, failed,0, completeLatency,0, upTime,639_,600,Bolt id,Tornado_index,Emitted,Tornado_index_bolt_extension_query,828,Tornado_index_bolt_extension_data,246664,,Eexecuted,querySource_default,825,Tweets_default,246664,,ExecutedstdquerySource_default,4.6933328125,Tweets_default,782.7239794745,,Eexecute_Latency,querySource_default,0.02968,Tweets_default,0.0041281718,,minup time,636,maxup time,643,Bolt id,Tornado,Emitted,_bolt_output_extension,72530,,Eexecuted,Tornado_index_Tornado_index_bolt_extension_data,205290,Tornado_index_Tornado_index_bolt_extension_query,884,,ExecutedstdTornado_index_Tornado_index_bolt_extension_data,33696.0691536184,Tornado_index_Tornado_index_bolt_extension_query,144.472715364,,Eexecute_Latency,Tornado_index_Tornado_index_bolt_extension_data,0.0025695584,Tornado_index_Tornado_index_bolt_extension_query,0.0087420627,,minup time,636,maxup time,643,total,Bolt id,Tornado_index,Emitted,Tornado_index_bolt_extension_query,1004020,Tornado_index_bolt_extension_data,147998880,,Eexecuted,querySource_default,1000000,Tweets_default,147998880,,ExecutedstdquerySource_default,0,Tweets_default,469634.387684718,,Eexecute_Latency,querySource_default,0.02968,Tweets_default,0.0041281718,,minup time,636,maxup time,643,Bolt id,Tornado,Emitted,_bolt_output_extension,43518580,,Eexecuted,Tornado_index_Tornado_index_bolt_extension_data,123174200,Tornado_index_Tornado_index_bolt_extension_query,1003980,,ExecutedstdTornado_index_Tornado_index_bolt_extension_data,20217641.492171,Tornado_index_Tornado_index_bolt_extension_query,163943.136788339,,Eexecute_Latency,Tornado_index_Tornado_index_bolt_extension_data,0.0025695584,Tornado_index_Tornado_index_bolt_extension_query,0.0087420627,,minup time,636,maxup time,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Topology Id, Tornado-61-1463259305,Number of Workers,49,600,Spid,Tweets , emitt,262609, ack,0, failed,0, completeLatency,0, upTime,702_703_699_702_706_699_706_701_702_703_702_703_,Spid,querySource , emitt,0, ack,0, failed,0, completeLatency,0, upTime,699_,totall,Spid,Tweets , emitt,157569260, ack,0, failed,0, completeLatency,0, upTime,702_703_699_702_706_699_706_701_702_703_702_703_,Spid,querySource , emitt,1000000, ack,0, failed,0, completeLatency,0, upTime,699_,600,Bolt id,Tornado_index,Emitted,Tornado_index_bolt_extension_query,0,Tornado_index_bolt_extension_data,262615,,Eexecuted,querySource_default,0,Tweets_default,262615,,ExecutedstdquerySource_default,0,Tweets_default,778.3118421301,,Eexecute_Latency,querySource_default,0,Tweets_default,0.0041539881,,minup time,699,maxup time,706,Bolt id,Tornado,Emitted,_bolt_output_extension,83957,,Eexecuted,Tornado_index_Tornado_index_bolt_extension_data,238071,Tornado_index_Tornado_index_bolt_extension_query,0,,ExecutedstdTornado_index_Tornado_index_bolt_extension_data,39103.1077875149,Tornado_index_Tornado_index_bolt_extension_query,0,,Eexecute_Latency,Tornado_index_Tornado_index_bolt_extension_data,0.0025288384,Tornado_index_Tornado_index_bolt_extension_query,0,,minup time,699,maxup time,705,total,Bolt id,Tornado_index,Emitted,Tornado_index_bolt_extension_query,1004020,Tornado_index_bolt_extension_data,157569320,,Eexecuted,querySource_default,1000000,Tweets_default,157569320,,ExecutedstdquerySource_default,0,Tweets_default,466987.105278079,,Eexecute_Latency,querySource_default,0.02968,Tweets_default,0.0041539881,,minup time,699,maxup time,706,Bolt id,Tornado,Emitted,_bolt_output_extension,50374600,,Eexecuted,Tornado_index_Tornado_index_bolt_extension_data,142843060,Tornado_index_Tornado_index_bolt_extension_query,1003980,,ExecutedstdTornado_index_Tornado_index_bolt_extension_data,23461864.6725089,Tornado_index_Tornado_index_bolt_extension_query,163943.136788339,,Eexecute_Latency,Tornado_index_Tornado_index_bolt_extension_data,0.0025288384,Tornado_index_Tornado_index_bolt_extension_query,0.0087420627,,minup time,699,maxup time,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Topology Id, Tornado-61-1463259305,Number of Workers,49,600,Spid,Tweets , emitt,252145, ack,0, failed,0, completeLatency,0, upTime,753_754_753_756_757_753_757_752_753_757_753_754_,Spid,querySource , emitt,0, ack,0, failed,0, completeLatency,0, upTime,753_,totall,Spid,Tweets , emitt,157569260, ack,0, failed,0, completeLatency,0, upTime,753_754_753_756_757_753_757_752_753_757_753_754_,Spid,querySource , emitt,1000000, ack,0, failed,0, completeLatency,0, upTime,753_,600,Bolt id,Tornado_index,Emitted,Tornado_index_bolt_extension_query,0,Tornado_index_bolt_extension_data,251449,,Eexecuted,querySource_default,0,Tweets_default,251449,,ExecutedstdquerySource_default,0,Tweets_default,742.933780381,,Eexecute_Latency,querySource_default,0,Tweets_default,0.0041539881,,minup time,750,maxup time,757,Bolt id,Tornado,Emitted,_bolt_output_extension,86921,,Eexecuted,Tornado_index_Tornado_index_bolt_extension_data,246443,Tornado_index_Tornado_index_bolt_extension_query,0,,ExecutedstdTornado_index_Tornado_index_bolt_extension_data,40715.8160757229,Tornado_index_Tornado_index_bolt_extension_query,0,,Eexecute_Latency,Tornado_index_Tornado_index_bolt_extension_data,0.0025287276,Tornado_index_Tornado_index_bolt_extension_query,0,,minup time,750,maxup time,757,total,Bolt id,Tornado_index,Emitted,Tornado_index_bolt_extension_query,1004020,Tornado_index_bolt_extension_data,157569320,,Eexecuted,querySource_default,1000000,Tweets_default,157569320,,ExecutedstdquerySource_default,0,Tweets_default,466987.105278079,,Eexecute_Latency,querySource_default,0.02968,Tweets_default,0.0041539881,,minup time,750,maxup time,757,Bolt id,Tornado,Emitted,_bolt_output_extension,54622300,,Eexecuted,Tornado_index_Tornado_index_bolt_extension_data,154365400,Tornado_index_Tornado_index_bolt_extension_query,1003980,,ExecutedstdTornado_index_Tornado_index_bolt_extension_data,25512041.1508649,Tornado_index_Tornado_index_bolt_extension_query,163943.136788339,,Eexecute_Latency,Tornado_index_Tornado_index_bolt_extension_data,0.0025287276,Tornado_index_Tornado_index_bolt_extension_query,0.0087420627,,minup time,750,maxup time,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Topology Id, Tornado-61-1463259305,Number of Workers,49,600,Spid,Tweets , emitt,261670, ack,0, failed,0, completeLatency,0, upTime,814_817_813_816_820_814_817_816_813_817_813_817_,Spid,querySource , emitt,0, ack,0, failed,0, completeLatency,0, upTime,814_,totall,Spid,Tweets , emitt,179114240, ack,0, failed,0, completeLatency,0, upTime,814_817_813_816_820_814_817_816_813_817_813_817_,Spid,querySource , emitt,1000000, ack,0, failed,0, completeLatency,0, upTime,814_,600,Bolt id,Tornado_index,Emitted,Tornado_index_bolt_extension_query,0,Tornado_index_bolt_extension_data,260808,,Eexecuted,querySource_default,0,Tweets_default,260808,,ExecutedstdquerySource_default,0,Tweets_default,787.1810300652,,Eexecute_Latency,querySource_default,0,Tweets_default,0.0041668841,,minup time,813,maxup time,817,Bolt id,Tornado,Emitted,_bolt_output_extension,85094,,Eexecuted,Tornado_index_Tornado_index_bolt_extension_data,242661,Tornado_index_Tornado_index_bolt_extension_query,0,,ExecutedstdTornado_index_Tornado_index_bolt_extension_data,39944.7211590084,Tornado_index_Tornado_index_bolt_extension_query,0,,Eexecute_Latency,Tornado_index_Tornado_index_bolt_extension_data,0.0024214756,Tornado_index_Tornado_index_bolt_extension_query,0,,minup time,813,maxup time,819,total,Bolt id,Tornado_index,Emitted,Tornado_index_bolt_extension_query,1004020,Tornado_index_bolt_extension_data,179001740,,Eexecuted,querySource_default,1000000,Tweets_default,179001840,,ExecutedstdquerySource_default,0,Tweets_default,502046.689924354,,Eexecute_Latency,querySource_default,0.02968,Tweets_default,0.0041684322,,minup time,813,maxup time,817,Bolt id,Tornado,Emitted,_bolt_output_extension,58519640,,Eexecuted,Tornado_index_Tornado_index_bolt_extension_data,165504240,Tornado_index_Tornado_index_bolt_extension_query,1003980,,ExecutedstdTornado_index_Tornado_index_bolt_extension_data,27260103.0861758,Tornado_index_Tornado_index_bolt_extension_query,163943.136788339,,Eexecute_Latency,Tornado_index_Tornado_index_bolt_extension_data,0.00251292,Tornado_index_Tornado_index_bolt_extension_query,0.0087420627,,minup time,813,maxup time,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Topology Id, Tornado-61-1463259305,Number of Workers,49,600,Spid,Tweets , emitt,303514, ack,0, failed,0, completeLatency,0, upTime,877_880_876_879_880_877_880_879_877_880_877_880_,Spid,querySource , emitt,0, ack,0, failed,0, completeLatency,0, upTime,877_,totall,Spid,Tweets , emitt,225357540, ack,0, failed,0, completeLatency,0, upTime,877_880_876_879_880_877_880_879_877_880_877_880_,Spid,querySource , emitt,1000000, ack,0, failed,0, completeLatency,0, upTime,877_,600,Bolt id,Tornado_index,Emitted,Tornado_index_bolt_extension_query,0,Tornado_index_bolt_extension_data,301627,,Eexecuted,querySource_default,0,Tweets_default,301628,,ExecutedstdquerySource_default,0,Tweets_default,1025.8544634284,,Eexecute_Latency,querySource_default,0,Tweets_default,0.004229291,,minup time,874,maxup time,880,Bolt id,Tornado,Emitted,_bolt_output_extension,85913,,Eexecuted,Tornado_index_Tornado_index_bolt_extension_data,245585,Tornado_index_Tornado_index_bolt_extension_query,0,,ExecutedstdTornado_index_Tornado_index_bolt_extension_data,40236.2636722024,Tornado_index_Tornado_index_bolt_extension_query,0,,Eexecute_Latency,Tornado_index_Tornado_index_bolt_extension_data,0.0024513415,Tornado_index_Tornado_index_bolt_extension_query,0,,minup time,876,maxup time,882,total,Bolt id,Tornado_index,Emitted,Tornado_index_bolt_extension_query,1004020,Tornado_index_bolt_extension_data,225075080,,Eexecuted,querySource_default,1000000,Tweets_default,225075180,,ExecutedstdquerySource_default,0,Tweets_default,741343.763901741,,Eexecute_Latency,querySource_default,0.02968,Tweets_default,0.0042075406,,minup time,874,maxup time,880,Bolt id,Tornado,Emitted,_bolt_output_extension,63827040,,Eexecuted,Tornado_index_Tornado_index_bolt_extension_data,181332480,Tornado_index_Tornado_index_bolt_extension_query,1003980,,ExecutedstdTornado_index_Tornado_index_bolt_extension_data,29713940.2449288,Tornado_index_Tornado_index_bolt_extension_query,163943.136788339,,Eexecute_Latency,Tornado_index_Tornado_index_bolt_extension_data,0.0025450033,Tornado_index_Tornado_index_bolt_extension_query,0.0087420627,,minup time,876,maxup time,882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Topology Id, Tornado-61-1463259305,Number of Workers,49,600,Spid,Tweets , emitt,324614, ack,0, failed,0, completeLatency,0, upTime,940_940_936_942_943_937_943_939_940_940_940_940_,Spid,querySource , emitt,0, ack,0, failed,0, completeLatency,0, upTime,937_,totall,Spid,Tweets , emitt,271155200, ack,0, failed,0, completeLatency,0, upTime,940_940_936_942_943_937_943_939_940_940_940_940_,Spid,querySource , emitt,1000000, ack,0, failed,0, completeLatency,0, upTime,937_,600,Bolt id,Tornado_index,Emitted,Tornado_index_bolt_extension_query,0,Tornado_index_bolt_extension_data,326362,,Eexecuted,querySource_default,0,Tweets_default,326362,,ExecutedstdquerySource_default,0,Tweets_default,1089.5453615321,,Eexecute_Latency,querySource_default,0,Tweets_default,0.0042806909,,minup time,937,maxup time,944,Bolt id,Tornado,Emitted,_bolt_output_extension,86645,,Eexecuted,Tornado_index_Tornado_index_bolt_extension_data,246473,Tornado_index_Tornado_index_bolt_extension_query,0,,ExecutedstdTornado_index_Tornado_index_bolt_extension_data,40309.7401842122,Tornado_index_Tornado_index_bolt_extension_query,0,,Eexecute_Latency,Tornado_index_Tornado_index_bolt_extension_data,0.0024404521,Tornado_index_Tornado_index_bolt_extension_query,0,,minup time,936,maxup time,943,total,Bolt id,Tornado_index,Emitted,Tornado_index_bolt_extension_query,1004020,Tornado_index_bolt_extension_data,270954380,,Eexecuted,querySource_default,1000000,Tweets_default,270954480,,ExecutedstdquerySource_default,0,Tweets_default,895685.320107458,,Eexecute_Latency,querySource_default,0.02968,Tweets_default,0.0042332174,,minup time,937,maxup time,944,Bolt id,Tornado,Emitted,_bolt_output_extension,69612640,,Eexecuted,Tornado_index_Tornado_index_bolt_extension_data,197955780,Tornado_index_Tornado_index_bolt_extension_query,1003980,,ExecutedstdTornado_index_Tornado_index_bolt_extension_data,32324360.1715027,Tornado_index_Tornado_index_bolt_extension_query,163943.136788339,,Eexecute_Latency,Tornado_index_Tornado_index_bolt_extension_data,0.00251676,Tornado_index_Tornado_index_bolt_extension_query,0.0087420627,,minup time,936,maxup time,943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
