GridGlobalNoLocal_5millionBP,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GridGlobalNoLocal_5millionBP,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numberOfackers,0,evaluatorParrellism,36,routingParrellism,10,spoutParallesim,6,numberOfQueryKeywords,3,numberOfQueries,5000000,spatialRange,5,localIndexType,NO_LOCAL_INDEX,globalIndexType,GRID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Topology Id, Tornado-333-1461654608,Number of Workers,54,600,Spid,Tweets , emitt,4600, ack,0, failed,0, completeLatency,0, upTime,879_879_880_877_879_879_,Spid,querySource , emitt,2331, ack,0, failed,0, completeLatency,0, upTime,879_,totall,Spid,Tweets , emitt,3130940, ack,0, failed,0, completeLatency,0, upTime,879_879_880_877_879_879_,Spid,querySource , emitt,4616980, ack,0, failed,0, completeLatency,0, upTime,879_,600,Bolt id,Tornado_index,Emitted,Tornado_index_bolt_extension_query,2362,Tornado_index_bolt_extension_data,4596,,Eexecuted,querySource_default,2335,Tweets_default,4600,,ExecutedstdquerySource_default,1.9565720874,Tweets_default,2.4969284687,,Eexecute_Latency,querySource_default,0.031274137,Tweets_default,0.0071166754,,minup time,876,maxup time,882,Bolt id,Tornado,Emitted,_bolt_output_extension,1778,,Eexecuted,Tornado_index_Tornado_index_bolt_extension_data,4262,Tornado_index_Tornado_index_bolt_extension_query,2209,,ExecutedstdTornado_index_Tornado_index_bolt_extension_data,156.788576065,Tornado_index_Tornado_index_bolt_extension_query,81.6645644649,,Eexecute_Latency,Tornado_index_Tornado_index_bolt_extension_data,0.3356577457,Tornado_index_Tornado_index_bolt_extension_query,0.1085482561,,minup time,876,maxup time,883,total,Bolt id,Tornado_index,Emitted,Tornado_index_bolt_extension_query,4661780,Tornado_index_bolt_extension_data,3128980,,Eexecuted,querySource_default,4617120,Tweets_default,3128640,,ExecutedstdquerySource_default,1029.9203852726,Tweets_default,1462.1573102782,,Eexecute_Latency,querySource_default,0.0308543936,Tweets_default,0.0073710043,,minup time,876,maxup time,882,Bolt id,Tornado,Emitted,_bolt_output_extension,1213540,,Eexecuted,Tornado_index_Tornado_index_bolt_extension_data,2926480,Tornado_index_Tornado_index_bolt_extension_query,4572500,,ExecutedstdTornado_index_Tornado_index_bolt_extension_data,108817.081526982,Tornado_index_Tornado_index_bolt_extension_query,184278.908330703,,Eexecute_Latency,Tornado_index_Tornado_index_bolt_extension_data,0.3408485419,Tornado_index_Tornado_index_bolt_extension_query,0.0918768944,,minup time,876,maxup time,883,,,,,,,,,,,,,,,,,,
Topology Id, Tornado-333-1461654608,Number of Workers,54,600,Spid,Tweets , emitt,5223, ack,0, failed,0, completeLatency,0, upTime,939_942_940_940_939_942_,Spid,querySource , emitt,2569, ack,0, failed,0, completeLatency,0, upTime,940_,totall,Spid,Tweets , emitt,3734320, ack,0, failed,0, completeLatency,0, upTime,939_942_940_940_939_942_,Spid,querySource , emitt,4889080, ack,0, failed,0, completeLatency,0, upTime,940_,600,Bolt id,Tornado_index,Emitted,Tornado_index_bolt_extension_query,2610,Tornado_index_bolt_extension_data,5220,,Eexecuted,querySource_default,2578,Tweets_default,5226,,ExecutedstdquerySource_default,1.8455019567,Tweets_default,2.8060004603,,Eexecute_Latency,querySource_default,0.030652583,Tweets_default,0.0069984806,,minup time,940,maxup time,944,Bolt id,Tornado,Emitted,_bolt_output_extension,1959,,Eexecuted,Tornado_index_Tornado_index_bolt_extension_data,4686,Tornado_index_Tornado_index_bolt_extension_query,2383,,ExecutedstdTornado_index_Tornado_index_bolt_extension_data,171.5587426391,Tornado_index_Tornado_index_bolt_extension_query,85.8866322436,,Eexecute_Latency,Tornado_index_Tornado_index_bolt_extension_data,0.3432773324,Tornado_index_Tornado_index_bolt_extension_query,0.1114962755,,minup time,939,maxup time,943,total,Bolt id,Tornado_index,Emitted,Tornado_index_bolt_extension_query,4945360,Tornado_index_bolt_extension_data,3735820,,Eexecuted,querySource_default,4895620,Tweets_default,3737320,,ExecutedstdquerySource_default,916.3165391937,Tweets_default,1733.7866074001,,Eexecute_Latency,querySource_default,0.0305731618,Tweets_default,0.0072565755,,minup time,940,maxup time,944,Bolt id,Tornado,Emitted,_bolt_output_extension,1413900,,Eexecuted,Tornado_index_Tornado_index_bolt_extension_data,3411040,Tornado_index_Tornado_index_bolt_extension_query,4811840,,ExecutedstdTornado_index_Tornado_index_bolt_extension_data,126207.976578048,Tornado_index_Tornado_index_bolt_extension_query,191010.612405582,,Eexecute_Latency,Tornado_index_Tornado_index_bolt_extension_data,0.3461662595,Tornado_index_Tornado_index_bolt_extension_query,0.0933474049,,minup time,939,maxup time,943,,,,,,,,,,,,,,,,,,
Topology Id, Tornado-333-1461654608,Number of Workers,54,600,Spid,Tweets , emitt,6034, ack,0, failed,0, completeLatency,0, upTime,1003_1002_1003_1003_1002_1005_,Spid,querySource , emitt,2543, ack,0, failed,0, completeLatency,0, upTime,1003_,totall,Spid,Tweets , emitt,4440340, ack,0, failed,0, completeLatency,0, upTime,1003_1002_1003_1003_1002_1005_,Spid,querySource , emitt,5000000, ack,0, failed,0, completeLatency,0, upTime,1003_,600,Bolt id,Tornado_index,Emitted,Tornado_index_bolt_extension_query,2581,Tornado_index_bolt_extension_data,6015,,Eexecuted,querySource_default,2544,Tweets_default,6026,,ExecutedstdquerySource_default,1.6824415129,Tweets_default,2.8927417262,,Eexecute_Latency,querySource_default,0.0305807737,Tweets_default,0.0068781289,,minup time,1000,maxup time,1006,Bolt id,Tornado,Emitted,_bolt_output_extension,2223,,Eexecuted,Tornado_index_Tornado_index_bolt_extension_data,5299,Tornado_index_Tornado_index_bolt_extension_query,2336,,ExecutedstdTornado_index_Tornado_index_bolt_extension_data,191.5221031177,Tornado_index_Tornado_index_bolt_extension_query,83.4588252802,,Eexecute_Latency,Tornado_index_Tornado_index_bolt_extension_data,0.349938265,Tornado_index_Tornado_index_bolt_extension_query,0.1114460251,,minup time,1000,maxup time,1006,total,Bolt id,Tornado_index,Emitted,Tornado_index_bolt_extension_query,5052700,Tornado_index_bolt_extension_data,4430460,,Eexecuted,querySource_default,4999700,Tweets_default,4434060,,ExecutedstdquerySource_default,940.1808336698,Tweets_default,1742.8264400106,,Eexecute_Latency,querySource_default,0.0305325188,Tweets_default,0.0071178202,,minup time,1000,maxup time,1006,Bolt id,Tornado,Emitted,_bolt_output_extension,1661260,,Eexecuted,Tornado_index_Tornado_index_bolt_extension_data,3997240,Tornado_index_Tornado_index_bolt_extension_query,4909260,,ExecutedstdTornado_index_Tornado_index_bolt_extension_data,145781.350468545,Tornado_index_Tornado_index_bolt_extension_query,194399.781505364,,Eexecute_Latency,Tornado_index_Tornado_index_bolt_extension_data,0.3486393561,Tornado_index_Tornado_index_bolt_extension_query,0.0935940105,,minup time,1000,maxup time,1006,,,,,,,,,,,,,,,,,,
Topology Id, Tornado-333-1461654608,Number of Workers,54,600,Spid,Tweets , emitt,6723, ack,0, failed,0, completeLatency,0, upTime,1063_1065_1063_1063_1065_1065_,Spid,querySource , emitt,2354, ack,0, failed,0, completeLatency,0, upTime,1066_,totall,Spid,Tweets , emitt,5059800, ack,0, failed,0, completeLatency,0, upTime,1063_1065_1063_1063_1065_1065_,Spid,querySource , emitt,5000000, ack,0, failed,0, completeLatency,0, upTime,1066_,600,Bolt id,Tornado_index,Emitted,Tornado_index_bolt_extension_query,2393,Tornado_index_bolt_extension_data,6714,,Eexecuted,querySource_default,2359,Tweets_default,6723,,ExecutedstdquerySource_default,1.8936202908,Tweets_default,2.5390476999,,Eexecute_Latency,querySource_default,0.0306656574,Tweets_default,0.0066806941,,minup time,1063,maxup time,1067,Bolt id,Tornado,Emitted,_bolt_output_extension,2464,,Eexecuted,Tornado_index_Tornado_index_bolt_extension_data,5875,Tornado_index_Tornado_index_bolt_extension_query,2170,,ExecutedstdTornado_index_Tornado_index_bolt_extension_data,209.9306416452,Tornado_index_Tornado_index_bolt_extension_query,77.2547525218,,Eexecute_Latency,Tornado_index_Tornado_index_bolt_extension_data,0.3521389517,Tornado_index_Tornado_index_bolt_extension_query,0.1111412255,,minup time,1063,maxup time,1069,total,Bolt id,Tornado_index,Emitted,Tornado_index_bolt_extension_query,5052700,Tornado_index_bolt_extension_data,5057760,,Eexecuted,querySource_default,4999700,Tweets_default,5061300,,ExecutedstdquerySource_default,940.1808336698,Tweets_default,1505.835316361,,Eexecute_Latency,querySource_default,0.0305325188,Tweets_default,0.0069582417,,minup time,1063,maxup time,1067,Bolt id,Tornado,Emitted,_bolt_output_extension,1891740,,Eexecuted,Tornado_index_Tornado_index_bolt_extension_data,4550020,Tornado_index_Tornado_index_bolt_extension_query,4923180,,ExecutedstdTornado_index_Tornado_index_bolt_extension_data,163872.641340197,Tornado_index_Tornado_index_bolt_extension_query,195904.646135137,,Eexecute_Latency,Tornado_index_Tornado_index_bolt_extension_data,0.3480437206,Tornado_index_Tornado_index_bolt_extension_query,0.0936704774,,minup time,1063,maxup time,1069,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3533528256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
